1339,"DARK TEAL GREEN","255255255"
1744,"DARK WINE","255255255"
761,"DASH GREEN","255255255"
762,"DASH GREY","255255255"
371,"DAY BREAK","255255255"
1028,"DEEP COBALT F17","255255255"
2623,"DEEP JUNGLE","255255255"
968,"DEEP NIGHT","255255255"
1120,"DEEP OCEAN","255255255"
2162,"DEEP ORANGE","255255255"
572,"DEEP ROYAL BLUE","255255255"
656,"DEEP ROYAL","255255255"
2655,"DEEP ROYAL BLUE","255255255"
2533,"DEEP TEAL","255255255"
2581,"DEEP WISTERIA","255255255"
2044,"DENIM CLARO","193210221"
2045,"DENIM ESCURO","104147205"
2047,"DENIM MÉDIO","021040064"
2362,"DESERT","255255255"
1115,"DESERT BERRY","255255255"
826,"DESERT DUST","255255255"
659,"DESERT OCHRE","255255255"
1845,"DESERT ORE","255255255"
640,"DESERT SAND","255255255"
293,"DESERTO","255255255"
473,"DGH SOLID GREY","255255255"
842,"DIFFUSED BLUE","255255255"
2376,"DIFFUSED TAUPE","255255255"
1309,"DIGITAL GLOW","255255255"
