"09-2023","Setembro 2023",244888,60
"10-2023","Outubro 2023",244888,60
"07-2023","Julho 2023",244888,60
"08-2023","Agosto 2023",244888,60
"05-2023","Maio 2023",244889,60
"09-2023","Setembro 2023",244889,60
"10-2023","Outubro 2023",244889,60
"08-2023","Agosto 2023",244889,60
"07-2023","Julho 2023",244889,60
"05-2023","Maio 2023",244907,60
"09-2023","Setembro 2023",244907,60
"10-2023","Outubro 2023",244907,60
"08-2023","Agosto 2023",244907,60
"07-2023","Julho 2023",244907,60
"05-2023","Maio 2023",244908,60
"09-2023","Setembro 2023",244908,60
"10-2023","Outubro 2023",244908,60
"08-2023","Agosto 2023",244908,60
"07-2023","Julho 2023",244908,60
"05-2023","Maio 2023",244909,60
"09-2023","Setembro 2023",244909,60
"10-2023","Outubro 2023",244909,60
"08-2023","Agosto 2023",244909,60
"07-2023","Julho 2023",244909,60
"05-2023","Maio 2023",244910,132
"09-2023","Setembro 2023",244910,132
"10-2023","Outubro 2023",244910,132
"05-2023","Maio 2023",244911,120
"09-2023","Setembro 2023",244911,132
"10-2023","Outubro 2023",244911,132
"05-2023","Maio 2023",244913,36
"09-2023","Setembro 2023",244913,36
"10-2023","Outubro 2023",244913,36
"08-2023","Agosto 2023",244913,48
"07-2023","Julho 2023",244913,48
"05-2023","Maio 2023",244914,636
"09-2023","Setembro 2023",244914,636
"10-2023","Outubro 2023",244914,636
"07-2023","Julho 2023",244914,648
"08-2023","Agosto 2023",244914,648
"05-2023","Maio 2023",244916,72
"09-2023","Setembro 2023",244916,72
"10-2023","Outubro 2023",244916,72
"08-2023","Agosto 2023",244916,96
"07-2023","Julho 2023",244916,96
"05-2023","Maio 2023",244917,72
"09-2023","Setembro 2023",244917,72
"10-2023","Outubro 2023",244917,72
"08-2023","Agosto 2023",244917,96
"07-2023","Julho 2023",244917,96
"05-2023","Maio 2023",245531,60
"09-2023","Setembro 2023",245531,72
"10-2023","Outubro 2023",245531,60
"05-2023","Maio 2023",245532,660
"09-2023","Setembro 2023",245532,672
"10-2023","Outubro 2023",245532,660
"01-2023","Janeiro 2023",214577,10588
"02-2023","Fevereiro 2023",214577,276
"03-2023","Março 2023",214577,372
"01-2023","Janeiro 2023",214581,10408
"03-2023","Março 2023",214581,216
"05-2023","Maio 2023",214581,24
"02-2023","Fevereiro 2023",214581,228
"01-2023","Janeiro 2023",214585,10336
"03-2023","Março 2023",214585,132
"04-2023","Abril 2023",214585,168
"05-2023","Maio 2023",214585,12
"02-2023","Fevereiro 2023",214585,156
"07-2022","Julho 2022",214585,96
"01-2023","Janeiro 2023",214588,10648
"02-2023","Fevereiro 2023",214588,432
"05-2023","Maio 2023",214588,36
"05-2023","Maio 2023",244254,60
"09-2023","Setembro 2023",244254,60
"10-2023","Outubro 2023",244254,60
"07-2023","Julho 2023",244254,60
"08-2023","Agosto 2023",244254,60
"05-2023","Maio 2023",244255,60
"09-2023","Setembro 2023",244255,60
"10-2023","Outubro 2023",244255,60
"07-2023","Julho 2023",244255,60
"08-2023","Agosto 2023",244255,60
"05-2023","Maio 2023",244256,60
"09-2023","Setembro 2023",244256,60
"10-2023","Outubro 2023",244256,60
"07-2023","Julho 2023",244256,60
"08-2023","Agosto 2023",244256,60
"05-2023","Maio 2023",244258,240
"09-2023","Setembro 2023",244258,240
"10-2023","Outubro 2023",244258,240
"07-2023","Julho 2023",244258,240
"08-2023","Agosto 2023",244258,240
"05-2023","Maio 2023",244259,240
"09-2023","Setembro 2023",244259,240
"10-2023","Outubro 2023",244259,240
"07-2023","Julho 2023",244259,240
"08-2023","Agosto 2023",244259,240
"05-2023","Maio 2023",244260,240
"08-2023","Agosto 2023",244260,240
"10-2023","Outubro 2023",244260,240
"07-2023","Julho 2023",244260,240
"09-2023","Setembro 2023",244260,240
"05-2023","Maio 2023",244919,72
"09-2023","Setembro 2023",244919,72
"10-2023","Outubro 2023",244919,72
"07-2023","Julho 2023",244919,96
"08-2023","Agosto 2023",244919,96
"05-2023","Maio 2023",244920,72
"09-2023","Setembro 2023",244920,72
"10-2023","Outubro 2023",244920,72
"07-2023","Julho 2023",244920,96
"08-2023","Agosto 2023",244920,96
"09-2023","Setembro 2023",244922,96
"07-2023","Julho 2023",244922,192
"08-2023","Agosto 2023",244922,96
"09-2023","Setembro 2023",244923,96
"07-2023","Julho 2023",244923,192
"08-2023","Agosto 2023",244923,96
"05-2023","Maio 2023",244925,132
"09-2023","Setembro 2023",244925,132
"10-2023","Outubro 2023",244925,132
"05-2023","Maio 2023",244926,120
"09-2023","Setembro 2023",244926,132
"10-2023","Outubro 2023",244926,132
"05-2023","Maio 2023",244929,96
"09-2023","Setembro 2023",244929,108
"10-2023","Outubro 2023",244929,96
"05-2023","Maio 2023",244930,96
"09-2023","Setembro 2023",244930,108
"10-2023","Outubro 2023",244930,96
"05-2023","Maio 2023",244931,96
"09-2023","Setembro 2023",244931,108
"10-2023","Outubro 2023",244931,96
"09-2023","Setembro 2023",244933,96
"07-2023","Julho 2023",244933,96
"08-2023","Agosto 2023",244933,96
"09-2023","Setembro 2023",244934,96
"07-2023","Julho 2023",244934,96
"08-2023","Agosto 2023",244934,96
"09-2023","Setembro 2023",244935,96
"07-2023","Julho 2023",244935,96
"08-2023","Agosto 2023",244935,96
"05-2023","Maio 2023",244937,96
"09-2023","Setembro 2023",244937,108
"10-2023","Outubro 2023",244937,96
"05-2023","Maio 2023",244938,96
"09-2023","Setembro 2023",244938,108
"10-2023","Outubro 2023",244938,96
"05-2023","Maio 2023",244939,96
"09-2023","Setembro 2023",244939,108
"10-2023","Outubro 2023",244939,96
"05-2023","Maio 2023",245224,396
"08-2023","Agosto 2023",245224,396
"09-2023","Setembro 2023",245224,396
"07-2023","Julho 2023",245224,396
"10-2023","Outubro 2023",245224,396
"05-2023","Maio 2023",245225,396
"08-2023","Agosto 2023",245225,396
"09-2023","Setembro 2023",245225,396
"07-2023","Julho 2023",245225,396
"10-2023","Outubro 2023",245225,396
"05-2023","Maio 2023",245227,600
"09-2023","Setembro 2023",245227,696
"10-2023","Outubro 2023",245227,696
"05-2023","Maio 2023",245228,600
"09-2023","Setembro 2023",245228,696
"10-2023","Outubro 2023",245228,696
"05-2023","Maio 2023",245230,600
"09-2023","Setembro 2023",245230,696
"10-2023","Outubro 2023",245230,696
"05-2023","Maio 2023",245231,600
"09-2023","Setembro 2023",245231,696
"10-2023","Outubro 2023",245231,696
"06-2023","Junho 2023",245234,240
"08-2023","Agosto 2023",245234,236
"09-2023","Setembro 2023",245234,236
"07-2023","Julho 2023",245234,236
"05-2023","Maio 2023",245234,236
"10-2023","Outubro 2023",245234,236
"06-2023","Junho 2023",245235,240
"08-2023","Agosto 2023",245235,236
"09-2023","Setembro 2023",245235,236
"07-2023","Julho 2023",245235,236
"05-2023","Maio 2023",245235,236
"10-2023","Outubro 2023",245235,236
"06-2023","Junho 2023",245236,240
"08-2023","Agosto 2023",245236,236
"09-2023","Setembro 2023",245236,236
"07-2023","Julho 2023",245236,236
"05-2023","Maio 2023",245236,236
"10-2023","Outubro 2023",245236,236
"05-2023","Maio 2023",245238,240
"08-2023","Agosto 2023",245238,240
"09-2023","Setembro 2023",245238,240
"07-2023","Julho 2023",245238,240
"10-2023","Outubro 2023",245238,240
"05-2023","Maio 2023",245239,240
"08-2023","Agosto 2023",245239,240
"09-2023","Setembro 2023",245239,240
"07-2023","Julho 2023",245239,240
"10-2023","Outubro 2023",245239,240
"05-2023","Maio 2023",245240,240
"08-2023","Agosto 2023",245240,240
"09-2023","Setembro 2023",245240,240
"07-2023","Julho 2023",245240,240
"10-2023","Outubro 2023",245240,240
"05-2023","Maio 2023",245242,240
"08-2023","Agosto 2023",245242,240
"09-2023","Setembro 2023",245242,240
"07-2023","Julho 2023",245242,240
"10-2023","Outubro 2023",245242,240
"05-2023","Maio 2023",245243,240
"08-2023","Agosto 2023",245243,240
"09-2023","Setembro 2023",245243,240
"07-2023","Julho 2023",245243,240
"10-2023","Outubro 2023",245243,240
"05-2023","Maio 2023",245244,240
"08-2023","Agosto 2023",245244,240
"09-2023","Setembro 2023",245244,240
"07-2023","Julho 2023",245244,240
"10-2023","Outubro 2023",245244,240
"05-2023","Maio 2023",245246,96
"09-2023","Setembro 2023",245246,108
"10-2023","Outubro 2023",245246,96
"05-2023","Maio 2023",245247,96
"09-2023","Setembro 2023",245247,108
"10-2023","Outubro 2023",245247,96
"05-2023","Maio 2023",245248,96
"09-2023","Setembro 2023",245248,108
"10-2023","Outubro 2023",245248,96
"05-2023","Maio 2023",245250,144
"10-2023","Outubro 2023",245250,144
"05-2023","Maio 2023",245251,144
"10-2023","Outubro 2023",245251,144
"05-2023","Maio 2023",245252,144
"10-2023","Outubro 2023",245252,144
"05-2023","Maio 2023",245254,492
"09-2023","Setembro 2023",245254,492
"10-2023","Outubro 2023",245254,492
"05-2023","Maio 2023",245255,492
"09-2023","Setembro 2023",245255,492
"10-2023","Outubro 2023",245255,492
"05-2023","Maio 2023",245256,492
"09-2023","Setembro 2023",245256,492
"10-2023","Outubro 2023",245256,492
"05-2023","Maio 2023",245264,624
"08-2023","Agosto 2023",245264,648
"09-2023","Setembro 2023",245264,648
"10-2023","Outubro 2023",245264,624
"05-2023","Maio 2023",245265,624
"08-2023","Agosto 2023",245265,648
"09-2023","Setembro 2023",245265,648
"10-2023","Outubro 2023",245265,624
"05-2023","Maio 2023",245266,624
"08-2023","Agosto 2023",245266,648
"09-2023","Setembro 2023",245266,648
"10-2023","Outubro 2023",245266,624
"10-2023","Outubro 2023",245411,60
"08-2023","Agosto 2023",245411,60
"09-2023","Setembro 2023",245411,60
"07-2023","Julho 2023",245411,60
"05-2023","Maio 2023",245411,60
"10-2023","Outubro 2023",245412,60
"08-2023","Agosto 2023",245412,60
"09-2023","Setembro 2023",245412,60
"07-2023","Julho 2023",245412,60
"05-2023","Maio 2023",245412,60
"10-2023","Outubro 2023",245413,60
"08-2023","Agosto 2023",245413,60
"09-2023","Setembro 2023",245413,60
"07-2023","Julho 2023",245413,60
"05-2023","Maio 2023",245413,60
"05-2023","Maio 2023",245415,60
"08-2023","Agosto 2023",245415,60
"09-2023","Setembro 2023",245415,60
"07-2023","Julho 2023",245415,60
"10-2023","Outubro 2023",245415,60
"05-2023","Maio 2023",245416,60
"08-2023","Agosto 2023",245416,60
"09-2023","Setembro 2023",245416,60
"07-2023","Julho 2023",245416,60
"10-2023","Outubro 2023",245416,60
"05-2023","Maio 2023",245417,60
"08-2023","Agosto 2023",245417,60
"09-2023","Setembro 2023",245417,60
"07-2023","Julho 2023",245417,60
"10-2023","Outubro 2023",245417,60
"05-2023","Maio 2023",244344,72
"08-2023","Agosto 2023",244344,96
"10-2023","Outubro 2023",244344,72
"07-2023","Julho 2023",244344,96
"09-2023","Setembro 2023",244344,72
"05-2023","Maio 2023",244345,72
"08-2023","Agosto 2023",244345,96
"10-2023","Outubro 2023",244345,72
"07-2023","Julho 2023",244345,96
"09-2023","Setembro 2023",244345,72
"05-2023","Maio 2023",244457,72
"09-2023","Setembro 2023",244457,72
"10-2023","Outubro 2023",244457,72
"07-2023","Julho 2023",244457,96
"08-2023","Agosto 2023",244457,96
"05-2023","Maio 2023",244458,72
"09-2023","Setembro 2023",244458,72
"10-2023","Outubro 2023",244458,72
"07-2023","Julho 2023",244458,96
"08-2023","Agosto 2023",244458,96
"08-2022","Agosto 2022",191523,10036
"08-2022","Agosto 2022",191524,10030
"08-2022","Agosto 2022",191525,10000
"09-2022","Setembro 2022",199102,6000
"10-2022","Outubro 2022",199102,6012
"11-2022","Novembro 2022",199102,6012
"09-2022","Setembro 2022",199103,6006
"10-2022","Outubro 2022",199103,6000
"11-2022","Novembro 2022",199103,6006
"09-2022","Setembro 2022",199104,6000
"10-2022","Outubro 2022",199104,6000
"11-2022","Novembro 2022",199104,6000
"01-2023","Janeiro 2023",214485,30018
"02-2023","Fevereiro 2023",214485,10006
"07-2022","Julho 2022",214485,10000
"04-2023","Abril 2023",214485,10030
"03-2023","Março 2023",214485,10000
"01-2023","Janeiro 2023",214486,30000
"03-2023","Março 2023",214486,10024
"02-2023","Fevereiro 2023",214486,10012
"07-2022","Julho 2022",214486,10000
"04-2023","Abril 2023",214486,10000
"05-2023","Maio 2023",245534,492
"08-2023","Agosto 2023",245534,492
"09-2023","Setembro 2023",245534,492
"10-2023","Outubro 2023",245534,492
"05-2023","Maio 2023",245535,492
"08-2023","Agosto 2023",245535,492
"09-2023","Setembro 2023",245535,492
"10-2023","Outubro 2023",245535,492
"08-2023","Agosto 2023",245537,244
"07-2023","Julho 2023",245537,360
"09-2023","Setembro 2023",245537,244
"06-2023","Junho 2023",245537,360
"10-2023","Outubro 2023",245537,244
"05-2023","Maio 2023",245537,244
"08-2023","Agosto 2023",245538,244
"07-2023","Julho 2023",245538,336
"09-2023","Setembro 2023",245538,244
"06-2023","Junho 2023",245538,360
"05-2023","Maio 2023",245538,244
"10-2023","Outubro 2023",245538,244
"08-2023","Agosto 2023",245540,244
"07-2023","Julho 2023",245540,360
"09-2023","Setembro 2023",245540,244
"06-2023","Junho 2023",245540,360
"05-2023","Maio 2023",245540,244
"10-2023","Outubro 2023",245540,244
"08-2023","Agosto 2023",245541,244
"07-2023","Julho 2023",245541,336
"09-2023","Setembro 2023",245541,244
"06-2023","Junho 2023",245541,360
"05-2023","Maio 2023",245541,244
"10-2023","Outubro 2023",245541,244
"05-2023","Maio 2023",244230,12
"08-2023","Agosto 2023",244230,24
"09-2023","Setembro 2023",244230,24
"07-2023","Julho 2023",244230,24
"10-2023","Outubro 2023",244230,12
"05-2023","Maio 2023",244231,612
"08-2023","Agosto 2023",244231,624
"09-2023","Setembro 2023",244231,612
"07-2023","Julho 2023",244231,624
"10-2023","Outubro 2023",244231,612
"05-2023","Maio 2023",244234,612
"08-2023","Agosto 2023",244234,624
"10-2023","Outubro 2023",244234,612
"07-2023","Julho 2023",244234,624
"09-2023","Setembro 2023",244234,612
"05-2023","Maio 2023",244235,612
"08-2023","Agosto 2023",244235,624
"09-2023","Setembro 2023",244235,612
"10-2023","Outubro 2023",244235,612
"07-2023","Julho 2023",244235,624
"05-2023","Maio 2023",244236,612
"08-2023","Agosto 2023",244236,624
"09-2023","Setembro 2023",244236,612
"10-2023","Outubro 2023",244236,612
"07-2023","Julho 2023",244236,624
"09-2023","Setembro 2023",245403,60
"08-2023","Agosto 2023",245403,96
"09-2023","Setembro 2023",245404,60
"08-2023","Agosto 2023",245404,96
"09-2023","Setembro 2023",245407,84
"08-2023","Agosto 2023",245407,96
"09-2023","Setembro 2023",245408,84
"08-2023","Agosto 2023",245408,96
"09-2023","Setembro 2023",245409,84
"08-2023","Agosto 2023",245409,96
"05-2023","Maio 2023",245629,236
"06-2023","Junho 2023",245629,240
"09-2023","Setembro 2023",245629,236
"07-2023","Julho 2023",245629,236
"10-2023","Outubro 2023",245629,236
"08-2023","Agosto 2023",245629,236
"05-2023","Maio 2023",245630,236
"06-2023","Junho 2023",245630,240
"09-2023","Setembro 2023",245630,236
"07-2023","Julho 2023",245630,236
"10-2023","Outubro 2023",245630,236
"08-2023","Agosto 2023",245630,236
"05-2023","Maio 2023",245631,236
"06-2023","Junho 2023",245631,240
"09-2023","Setembro 2023",245631,236
"07-2023","Julho 2023",245631,236
"10-2023","Outubro 2023",245631,236
"08-2023","Agosto 2023",245631,236
"05-2023","Maio 2023",244371,60
"08-2023","Agosto 2023",244371,60
"10-2023","Outubro 2023",244371,60
"07-2023","Julho 2023",244371,60
"09-2023","Setembro 2023",244371,60
"05-2023","Maio 2023",244372,60
"08-2023","Agosto 2023",244372,60
"10-2023","Outubro 2023",244372,60
"07-2023","Julho 2023",244372,60
"09-2023","Setembro 2023",244372,60
"05-2023","Maio 2023",244373,60
"08-2023","Agosto 2023",244373,60
"10-2023","Outubro 2023",244373,60
"07-2023","Julho 2023",244373,60
"09-2023","Setembro 2023",244373,60
"08-2022","Agosto 2022",191863,830
"06-2022","Junho 2022",191859,10024
"08-2022","Agosto 2022",191859,10012
"07-2022","Julho 2022",191859,10012
"06-2022","Junho 2022",191860,10048
"08-2022","Agosto 2022",191860,10024
"07-2022","Julho 2022",191860,10012
"07-2022","Julho 2022",191861,10006
"06-2022","Junho 2022",191861,10054
"08-2022","Agosto 2022",191861,10018
"07-2022","Julho 2022",191862,10036
"06-2022","Junho 2022",191862,10072
"08-2022","Agosto 2022",191862,10012
"06-2022","Junho 2022",191493,10024
"07-2022","Julho 2022",191493,10024
"08-2022","Agosto 2022",191493,10000
"07-2022","Julho 2022",191494,10006
"06-2022","Junho 2022",191494,10036
"08-2022","Agosto 2022",191494,10018
"07-2022","Julho 2022",191495,10012
"06-2022","Junho 2022",191495,10012
"08-2022","Agosto 2022",191495,10000
"09-2022","Setembro 2022",199069,6000
"10-2022","Outubro 2022",199069,6012
"11-2022","Novembro 2022",199069,6000
"09-2022","Setembro 2022",199070,6006
"10-2022","Outubro 2022",199070,6000
"11-2022","Novembro 2022",199070,6006
"09-2022","Setembro 2022",199071,6024
"10-2022","Outubro 2022",199071,6000
"11-2022","Novembro 2022",199071,6024
"09-2023","Setembro 2023",244806,60
"07-2023","Julho 2023",244806,96
"08-2023","Agosto 2023",244806,60
"09-2023","Setembro 2023",244808,60
"07-2023","Julho 2023",244808,96
"08-2023","Agosto 2023",244808,60
"09-2023","Setembro 2023",244809,60
"07-2023","Julho 2023",244809,60
"08-2023","Agosto 2023",244809,60
"09-2023","Setembro 2023",244810,60
"07-2023","Julho 2023",244810,60
"08-2023","Agosto 2023",244810,60
"09-2023","Setembro 2023",244811,60
"07-2023","Julho 2023",244811,60
"08-2023","Agosto 2023",244811,60
"09-2023","Setembro 2023",244812,60
"07-2023","Julho 2023",244812,96
"08-2023","Agosto 2023",244812,60
"09-2023","Setembro 2023",244814,60
"08-2023","Agosto 2023",244814,60
"07-2023","Julho 2023",244814,96
"09-2023","Setembro 2023",244815,60
"08-2023","Agosto 2023",244815,60
"07-2023","Julho 2023",244815,60
"09-2023","Setembro 2023",244816,60
"07-2023","Julho 2023",244816,60
"08-2023","Agosto 2023",244816,60
"09-2023","Setembro 2023",244817,60
"07-2023","Julho 2023",244817,60
"08-2023","Agosto 2023",244817,60
"05-2023","Maio 2023",244818,72
"09-2023","Setembro 2023",244818,72
"10-2023","Outubro 2023",244818,72
"05-2023","Maio 2023",244820,72
"09-2023","Setembro 2023",244820,72
"10-2023","Outubro 2023",244820,72
"05-2023","Maio 2023",244821,72
"09-2023","Setembro 2023",244821,72
"10-2023","Outubro 2023",244821,72
"05-2023","Maio 2023",244822,24
"09-2023","Setembro 2023",244822,72
"10-2023","Outubro 2023",244822,72
"05-2023","Maio 2023",244823,24
"09-2023","Setembro 2023",244823,72
"10-2023","Outubro 2023",244823,72
"05-2023","Maio 2023",244824,240
"09-2023","Setembro 2023",244824,396
"10-2023","Outubro 2023",244824,240
"05-2023","Maio 2023",244826,240
"09-2023","Setembro 2023",244826,396
"10-2023","Outubro 2023",244826,240
"05-2023","Maio 2023",244827,240
"09-2023","Setembro 2023",244827,396
"10-2023","Outubro 2023",244827,240
"05-2023","Maio 2023",244828,240
"09-2023","Setembro 2023",244828,396
"10-2023","Outubro 2023",244828,240
"05-2023","Maio 2023",244829,240
"09-2023","Setembro 2023",244829,396
"10-2023","Outubro 2023",244829,240
"09-2023","Setembro 2023",245306,48
"08-2023","Agosto 2023",245306,48
"07-2023","Julho 2023",245306,96
"09-2023","Setembro 2023",245307,648
"08-2023","Agosto 2023",245307,648
"07-2023","Julho 2023",245307,696
"05-2023","Maio 2023",244690,72
"08-2023","Agosto 2023",244690,96
"10-2023","Outubro 2023",244690,72
"07-2023","Julho 2023",244690,96
"09-2023","Setembro 2023",244690,72
"05-2023","Maio 2023",244691,72
"09-2023","Setembro 2023",244691,72
"10-2023","Outubro 2023",244691,72
"08-2023","Agosto 2023",244691,96
"07-2023","Julho 2023",244691,96
"05-2023","Maio 2023",244693,696
"09-2023","Setembro 2023",244693,696
"10-2023","Outubro 2023",244693,696
"05-2023","Maio 2023",244694,696
"09-2023","Setembro 2023",244694,696
"10-2023","Outubro 2023",244694,696
"05-2023","Maio 2023",244696,396
"09-2023","Setembro 2023",244696,396
"10-2023","Outubro 2023",244696,396
"07-2023","Julho 2023",244696,368
"08-2023","Agosto 2023",244696,368
"05-2023","Maio 2023",244697,396
"09-2023","Setembro 2023",244697,396
"10-2023","Outubro 2023",244697,396
"08-2023","Agosto 2023",244697,368
"07-2023","Julho 2023",244697,368
"05-2023","Maio 2023",244699,624
"09-2023","Setembro 2023",244699,696
"10-2023","Outubro 2023",244699,696
"05-2023","Maio 2023",244700,600
"09-2023","Setembro 2023",244700,696
"10-2023","Outubro 2023",244700,696
"05-2023","Maio 2023",244702,396
"09-2023","Setembro 2023",244702,396
"10-2023","Outubro 2023",244702,396
"07-2023","Julho 2023",244702,368
"08-2023","Agosto 2023",244702,368
"05-2023","Maio 2023",244703,396
"09-2023","Setembro 2023",244703,396
"10-2023","Outubro 2023",244703,396
"07-2023","Julho 2023",244703,368
"08-2023","Agosto 2023",244703,368
"10-2022","Outubro 2022",243970,24
"06-2023","Junho 2023",245488,120
"08-2023","Agosto 2023",245488,96
"09-2023","Setembro 2023",245488,96
"07-2023","Julho 2023",245488,96
"10-2023","Outubro 2023",245488,96
"05-2023","Maio 2023",245488,96
"06-2023","Junho 2023",245489,84
"08-2023","Agosto 2023",245489,60
"09-2023","Setembro 2023",245489,60
"07-2023","Julho 2023",245489,60
"10-2023","Outubro 2023",245489,60
"05-2023","Maio 2023",245489,60
"06-2023","Junho 2023",245491,84
"08-2023","Agosto 2023",245491,60
"09-2023","Setembro 2023",245491,60
"07-2023","Julho 2023",245491,84
"10-2023","Outubro 2023",245491,60
"05-2023","Maio 2023",245491,60
"06-2023","Junho 2023",250141,600
"09-2023","Setembro 2023",250141,600
"10-2023","Outubro 2023",250141,600
"08-2023","Agosto 2023",250141,600
"05-2023","Maio 2023",250141,600
"07-2023","Julho 2023",250141,600
"01-2022","Janeiro 2022",165881,10000
"02-2022","Fevereiro 2022",165881,20000
"01-2022","Janeiro 2022",165882,10048
"02-2022","Fevereiro 2022",165882,20036
"01-2022","Janeiro 2022",165883,10012
"02-2022","Fevereiro 2022",165883,20024
"01-2022","Janeiro 2022",165884,10024
"02-2022","Fevereiro 2022",165884,30024
"01-2022","Janeiro 2022",166206,10024
"02-2022","Fevereiro 2022",166206,20024
"01-2022","Janeiro 2022",166207,10012
"02-2022","Fevereiro 2022",166207,20012
"01-2022","Janeiro 2022",166208,10006
"02-2022","Fevereiro 2022",166208,20000
"01-2022","Janeiro 2022",166209,10000
"02-2022","Fevereiro 2022",166209,30024
"04-2022","Abril 2022",173923,10024
"05-2022","Maio 2022",173923,12
"05-2022","Maio 2022",173923,10000
"04-2022","Abril 2022",173924,10108
"05-2022","Maio 2022",173924,48
"05-2022","Maio 2022",173924,10000
"04-2022","Abril 2022",173925,10066
"05-2022","Maio 2022",173925,12
"05-2022","Maio 2022",173925,10000
"04-2022","Abril 2022",173926,10036
"05-2022","Maio 2022",173926,24
"05-2022","Maio 2022",173926,10000
"04-2022","Abril 2022",173927,10012
"05-2022","Maio 2022",173927,12
"05-2022","Maio 2022",173927,10000
"04-2022","Abril 2022",173928,10036
"05-2022","Maio 2022",173928,24
"05-2022","Maio 2022",173928,10000
"04-2022","Abril 2022",173929,10030
"05-2022","Maio 2022",173929,10000
"04-2022","Abril 2022",173930,10012
"05-2022","Maio 2022",173930,10000
"10-2022","Outubro 2022",199550,6084
"11-2022","Novembro 2022",199550,6024
"10-2022","Outubro 2022",199551,6042
"11-2022","Novembro 2022",199551,6006
"10-2022","Outubro 2022",199552,6012
"11-2022","Novembro 2022",199552,6000
"09-2022","Setembro 2022",199547,6012
"10-2022","Outubro 2022",199547,6012
"09-2022","Setembro 2022",199548,6000
"10-2022","Outubro 2022",199548,6012
"09-2022","Setembro 2022",199549,6000
"10-2022","Outubro 2022",199549,6000
"08-2022","Agosto 2022",191874,10144
"08-2022","Agosto 2022",191875,10006
"08-2022","Agosto 2022",191876,10012
"06-2023","Junho 2023",244359,636
"08-2023","Agosto 2023",244359,624
"10-2023","Outubro 2023",244359,624
"05-2023","Maio 2023",244359,624
"07-2023","Julho 2023",244359,624
"09-2023","Setembro 2023",244359,624
"06-2023","Junho 2023",244360,624
"08-2023","Agosto 2023",244360,624
"10-2023","Outubro 2023",244360,624
"05-2023","Maio 2023",244360,624
"07-2023","Julho 2023",244360,624
"09-2023","Setembro 2023",244360,624
"06-2023","Junho 2023",244361,624
"08-2023","Agosto 2023",244361,624
"10-2023","Outubro 2023",244361,624
"05-2023","Maio 2023",244361,624
"07-2023","Julho 2023",244361,624
"09-2023","Setembro 2023",244361,624
"05-2023","Maio 2023",244363,624
"08-2023","Agosto 2023",244363,636
"10-2023","Outubro 2023",244363,624
"07-2023","Julho 2023",244363,636
"09-2023","Setembro 2023",244363,636
"05-2023","Maio 2023",244364,624
"08-2023","Agosto 2023",244364,636
"10-2023","Outubro 2023",244364,624
"07-2023","Julho 2023",244364,636
"09-2023","Setembro 2023",244364,624
"05-2023","Maio 2023",244365,624
"08-2023","Agosto 2023",244365,636
"10-2023","Outubro 2023",244365,624
"07-2023","Julho 2023",244365,636
"09-2023","Setembro 2023",244365,624
"04-2022","Abril 2022",174403,10216
"05-2022","Maio 2022",174403,84
"05-2022","Maio 2022",174403,10000
"04-2022","Abril 2022",174404,10006
"05-2022","Maio 2022",174404,12
"05-2022","Maio 2022",174404,10000
"04-2022","Abril 2022",174405,10000
"05-2022","Maio 2022",174405,10000
"01-2022","Janeiro 2022",166759,10132
"02-2022","Fevereiro 2022",166759,30132
"01-2022","Janeiro 2022",166760,10012
"02-2022","Fevereiro 2022",166760,30000
"04-2022","Abril 2022",174908,10192
"05-2022","Maio 2022",174908,24
"05-2022","Maio 2022",174908,10000
"04-2022","Abril 2022",174909,10000
"05-2022","Maio 2022",174909,10000
"01-2023","Janeiro 2023",214666,10456
"01-2023","Janeiro 2023",214731,10408
"05-2023","Maio 2023",245077,600
"09-2023","Setembro 2023",245077,696
"10-2023","Outubro 2023",245077,696
"05-2023","Maio 2023",245078,600
"09-2023","Setembro 2023",245078,696
"10-2023","Outubro 2023",245078,696
"05-2023","Maio 2023",245080,396
"09-2023","Setembro 2023",245080,396
"10-2023","Outubro 2023",245080,396
"08-2023","Agosto 2023",245080,396
"07-2023","Julho 2023",245080,396
"05-2023","Maio 2023",245081,396
"09-2023","Setembro 2023",245081,396
"10-2023","Outubro 2023",245081,396
"07-2023","Julho 2023",245081,396
"08-2023","Agosto 2023",245081,396
"05-2023","Maio 2023",245137,72
"09-2023","Setembro 2023",245137,72
"10-2023","Outubro 2023",245137,72
"07-2023","Julho 2023",245137,96
"08-2023","Agosto 2023",245137,96
"05-2023","Maio 2023",245138,72
"09-2023","Setembro 2023",245138,72
"10-2023","Outubro 2023",245138,72
"07-2023","Julho 2023",245138,96
"08-2023","Agosto 2023",245138,96
"05-2023","Maio 2023",245156,72
"08-2023","Agosto 2023",245156,96
"10-2023","Outubro 2023",245156,72
"07-2023","Julho 2023",245156,96
"09-2023","Setembro 2023",245156,72
"09-2023","Setembro 2023",245157,72
"08-2023","Agosto 2023",245157,96
"10-2023","Outubro 2023",245157,72
"07-2023","Julho 2023",245157,96
"05-2023","Maio 2023",245157,72
"05-2023","Maio 2023",245300,600
"09-2023","Setembro 2023",245300,696
"10-2023","Outubro 2023",245300,696
"10-2023","Outubro 2023",245301,696
"09-2023","Setembro 2023",245301,696
"05-2023","Maio 2023",245301,600
"09-2022","Setembro 2022",199599,6012
"09-2022","Setembro 2022",199599,12
"11-2022","Novembro 2022",199599,6000
